Lake Name,Site type,ID #,Date,Time,PW,W,TotalDepth(m),SecchiDepth,Depth(m),Epi/Hypo,WaterTemp(CelS),DO(% sat),DO(mg/l),pH,Con (mS/cm),MC ID,AC ID,Nutrient ID,Layer,AT (°C),Bar P (mbar),Alt (m),Max WS (m/h),Avg WS (m/h),Wind Direction,Chloro 1 Fluorosense,Chloro  2 Fluorosense,Phyco 1  Fluorosense,Phyco 2 Fluorosense,MC (ppb),NH3,Cl,SO4,NO2,NO3,SiO2,SRP,TP,TKN,TN,COND,SS,F,Notes,Quanta #,Weather Meter #,Fluorometer #,Aquafluor #,Van Dorn #,,
Dewart,Open,19197DEW2,7/16/2019,13:30,S,S,24.0,7.3,20.0,hypo,11.4,2.1,0.22,7.670,0.375,,,GC4696,HYPO,,,,,,,,,,,,1.02,15,7.4,0.05,0.02,4.46,0.07,0.122,1.542,1.612,395,1.5,,,,,,,,,
James,Open,11140JAM2,5/20/2011,15:08,O,C/S,18.9,,20.0,hypo,8.60,0.00,0.00,7.810,,,,GC0016,Hypo,,,,,,,,,,,,0.822,21.3,30.2,0.010,0.020,8.00,0.0602,0.119,1.635,1.665,512,3.188,0.10,5/7/21 AD: SD readings omitted due to inconsistent units that couldn't be determined after the fact.,,,,,,,
Dewart,Open,13220DEW2,8/8/2013,9:10,O,C/S,21.6,9.8,20.0,hypo,9.84,1.30,0.15,7.290,0.393,,,GC1505,Hypo,21.2,983.0,262.3,6.7,5.6,,,,,,,0.927,15.7,10.5,0.005,0.020,5.54,0.0079,0.081,1.721,1.746,392,4.184,0.05,,,,,,,,
Dewart,Open,12244DEW2,8/31/2012,17:00,C/S,C/S,21.0,7.0,20.0,hypo,13.50,1.10,0.15,6.990,,,,GC886,Hypo,,,,,,,,,,,,0.975,15.3,8.0,0.005,0.020,8.26,0.0390,0.108,1.732,1.757,393,2.275,0.08,,,,,,,,
Yellow Creek,Open,16221YEL2,8/8/2016,14:35,S,S,21.5,2.1,20.0,hypo,7.69,2.8,0.39,9.150,0.463,,,GC2919,Hypo,26.9,986.4,320,7.8,4.5,,,,,,,0.039,17.4,80,0.005,0.02,0.91,0.007,0.351,1.835,1.860,489,0.7,0.14,"2/10/21 AD: SO4 result of 80 above the 99th, but many lakes this week had high SO4, offering support for this number as due to a real event. Value accepted.",,,,,,,
Yellow Creek,Open,16158YEL2,6/6/2016,14:40,O,O,21.2,5.5,20.0,hypo,7.41,6.2,0.85,7.710,0.484,,,GC2662,Hypo,27.1,972.3,346,9.9,4.3,,,,,,,1.398,16.9,28.9,0.01,0.02,2.04,0.281,0.349,2.885,2.915,486,2.006,0.11,,,,,,,,
James,Open,12244JAM2,8/31/2012,9:45,C/S,C/S,21.0,6.1,20.0,hypo,7.30,1.20,0.13,6.690,,,,GC880,Hypo,,,,,,,,,,,,1.831,19.1,30.5,0.005,0.020,10.25,0.1238,0.202,2.943,2.968,533,2.793,0.14,,,,,,,,
Yellow Creek,Open,19212YEL2,7/31/2019,15:01,S,S,21.8,1.6,20.0,hypo,7.40,1.8,0.27,7.300,0.457,,,GC4776,Hypo,,,,,,,,,,,,1.584,15.7,19.3,0.01,0.02,2.83,0.22,0.3157,2.953,2.983,480,2.7,,,,,,,,,
James,Open,11256JAM2,9/13/2011,,C/S,C/S,21.0,7.9,20.0,hypo,9.10,0.40,0.05,7.510,,,,GC467,Hypo,,,,,,,,,,,,1.580,20.4,24.7,0.005,0.020,9.82,0.1944,0.304,3.017,3.042,542,26.398,0.17,"Missing time, but taken in the afternoon. ",,,,,,,
Yellow Creek,Open,16207YEL2,7/25/2016,14:15,R,S,20.0,4.3,20.0,hypo,7.69,1.5,0.19,7.540,0.453,,,GC2864,Hypo,32.3,984.7,239,5.5,4.2,,,,,,,1.487,17.2,29.3,0.01,0.02,2.37,0.273,0.3636,3.053,3.083,488,8.8008,0.12,,,,,,,,
Yellow Creek,Open,16214YEL2,8/1/2016,14:00,O,S,21.7,4.3,20.0,hypo,7.67,0.7,0.10,7.430,0.462,,,GC2886,Hypo,35.3,987.8,302,3.5,2.6,,,,,,,2.006,16.2,27.7,0.005,0.02,2.61,0.31,0.3814,3.156,3.181,493,1.5,0.12,,,,,,,,
Yellow Creek,Open,15243YEL2,8/31/2015,10:42,O,O,21.2,2.5,20.0,hypo,7.33,1.80,0.23,7.210,0.495,,,GC2462,Hypo,27.7,990.3,237.0,4.2,3.0,SW,,,,,,2.049,16.5,29.3,0.040,0.020,3.40,0.2510,0.363,3.158,3.218,492,4.202,0.12,,,,,,,,
Yellow Creek,Open,16242YEL2,8/29/2016,14:30,R,S,21.7,4.2,20.0,hypo,7.68,1.3,0.15,8.580,0.479,,,GC3010,Hypo,30.1,992.1,266,4.9,3.0,,,,,,,2.597,15.6,26.2,0.005,0.02,3.27,0.375,0.4396,3.31,3.335,499,1.5,0.19,,,,,,,,
Yellow Creek,Open,13226YEL2,8/14/2013,11:10,C/S,C/S,21.7,2.1,20.0,hypo,7.42,4.20,0.53,7.350,0.464,,,GC1519,Hypo,30.1,985.6,263.8,3.6,0.0,,,,,,,1.514,17.1,31.7,0.010,0.020,3.34,0.2424,0.336,3.611,3.641,469,6.924,0.11,,,,,,,,
Yellow Creek,Open,16179YEL2,6/27/2016,15:00,S,R,21.2,7.3,20.0,hypo,7.55,1.4,0.18,7.890,0.469,,,GC2763,Hypo,31.7,985.0,237,11.6,9.4,,,,,,,1.303,16.3,32,0.01,0.02,1.99,0.254,0.3147,3.667,3.697,483,3,0.09,,,,,,,,
Yellow Creek,Open,17191YEL2,7/10/2017,16:20,S,O,21.6,3.7,20.0,hypo,,,,,,,,GC3311,Hypo,26.2,979.4,87.4776,0.0,0.0,,,,,,,1.925,17,26.7,0.005,0.02,2.15,0.216,0.269,4.214,4.239,490,3.3112,,,,,,,,,
Yellow Creek,Open,17198YEL2,7/17/2017,15:15,S,P/C,22.2,1.5,20.0,hypo,7.28,2.2,0.28,8.700,0.494,,,GC3343,Hypo,36.0,1016.3,125.2728,0.7,0.5,,,,,,,1.564,15.2,24.1,0.005,0.02,2.32,0.161,0.2611,4.359,4.384,497,1.3522,,,,,,,,,
Wawasee,Open,17192WAW2,7/11/2017,10:26,R,O,22.2,5.4,20.0,hypo,13.02,2.5,0.28,8.730,0.422,,,GC3315,Hypo,26.9,1011.9,160.9,4.0,0.8,,,,,,,0.514,18.5,21.5,0.005,0.03,7.92,0.008,0.0284,1.189,1.224,428,1.3595,,,,,,,,,
Yellow Creek,Open,18218YEL2,8/6/2018,14:00,S,O,21.7,3.0,20.0,hypo,6.81,1.0,0.13,7.290,0.454,,,GC4150,Hypo,,,,,,,,,,,,1.774,15.3,20.3,0.01,0.03,2.65,0.213,0.335,3.032,3.072,464,4.7554,,,,,,,,,
Yellow Creek,Open,16172YEL2,6/20/2016,14:50,S,O,21.7,8.6,20.0,hypo,7.56,1.1,0.12,7.460,0.442,,,GC2716,Hypo,33.0,985.9,228,7.4,4.7,,,,,,,1.34,16.6,32.2,0.09,0.03,1.8,0.242,0.282,3.089,3.209,481,5.5187,0.11,,,,,,,,
Yellow Creek,Open,18211YEL2,7/31/2018,14:00,O,O,21.6,2.9,20.0,hypo,6.78,1.0,0.14,7.290,0.456,,,GC4117,Hypo,,,,,,,,,,,,1.306,15.3,20.3,0.005,0.04,2.25,0.135,0.295,2.347,2.392,461,3.6,,,,,,,,,
Yellow Creek,Open,15229YEL2,8/17/2015,12:20,S,S,20.9,3.1,20.0,hypo,7.37,1.90,0.24,7.790,0.481,,,GC2433,Hypo,31.2,990.5,236.0,10.4,7.1,S,,,,,,1.354,16.0,29.6,0.060,0.040,2.92,0.2240,0.318,2.401,2.501,484,4.000,0.01,,,,,,,,
Yellow Creek,Open,18190YEL2,7/9/2018,13:40,S,S,21.6,3.1,20.0,hypo,6.73,1.5,0.19,7.760,0.430,,,GC4006,Hypo,,,,,,,,,,,,1.67,15.7,19.7,0.005,0.04,2.13,0.239,0.292,2.431,2.476,464,4.0678,,,,,,,,,
Yellow Creek,Open,17163YEL2,6/12/2017,14:45,S,S,22.0,3.4,20.0,hypo,7.06,1.9,0.26,7.640,0.477,,,GC3218,Hypo,37.5,1015.5,130.4544,11.2,1.9,,,,,,,1.56,18.9,31.2,0.01,0.04,1.83,0.165,0.261,2.813,2.863,491,4.5,0.12,,,,,,,,
Wawasee,Open,16180WAW2,6/28/2016,10:30,S,O,20.5,4.2,20.0,hypo,,,,,,,,GC2769,Hypo,18.5,987.1,217.0,13.0,10.0,,,,,,,0.283,18.4,24.6,0.01,0.05,4.73,0.004,0.0127,0.814,0.874,420,1.5,0.11,,,,,,,,
Dewart,Open,15148DEW2,5/28/2015,13:10,ST,C/S,22.0,7.5,20.0,hypo,10.50,17.10,1.92,7.640,0.379,,,GC2118,Hypo,24.3,994.1,205.0,8.1,6.5,E,,,,,,0.438,15.3,12.6,0.005,0.050,3.63,0.0100,0.047,0.915,0.970,389,6.600,0.05,,,,,,,,
Yellow Creek,Open,17205YEL2,7/24/2017,14:40,S,O,22.0,2.3,20.0,hypo,7.41,1.9,0.25,8.640,0.486,,,GC3377,Hypo,28.4,1015.6,126.7968,0.8,0.5,,,,,,,1.492,16.3,26,0.02,0.05,2.54,0.162,0.254,1.203,1.273,492,6.8536,,,,,,,,,
Dewart,Open,19176DEW2,6/25/2019,13:57,O,S,22.0,3.6,20.0,hypo,11.40,4.1,0.57,7.890,0.371,,,GC4616,Hypo,,,,,,,,,,,,0.755,14.7,5.6,0.005,0.05,3.71,0.089,0.132,1.348,1.403,391,3.984,,,,,,,,,
Yellow Creek,Open,15201YEL2,7/20/2015,13:37,O,S,21.5,1.8,20.0,hypo,7.26,2.30,0.29,7.630,0.474,,,GC2354,Hypo,34.4,982.4,310.0,5.7,1.1,SW,,,,,,0.942,16.0,30.3,0.030,0.050,2.55,0.2080,0.325,2.286,2.366,471,6.900,0.11,,,,,,,,
Yellow Creek,Open,18204YEL2,7/23/2018,14:30,R,R,12.1,4.1,20.0,hypo,,,,,,,,GC4080,Hypo,,,,,,,,,,,,1.535,15.3,18.8,0.005,0.05,2.09,0.174,0.299,2.516,2.571,457,3.9578,,"PH INCORRECT. SAMPLED DOWN TO 11M WHEN DEPTH IS DOWN TO 20, SAMPLER ERROR. TOO LATE TO CORRECT",,,,,,,
Wawasee,Open,13163WAW2,6/12/2013,9:35,C/S,O,23.4,16.0,20.0,hypo,10.61,25.30,2.71,7.670,0.388,,,GC1235,Hypo,24.2,981.4,261.0,5.5,3.6,,,,,,,0.345,18.5,22.9,0.005,0.080,6.15,0.0038,0.020,0.810,0.895,407,5.314,0.11,,,,,,,,
Wawasee,Open,16145WAW2,5/24/2016,10:55,S,S,21.0,14.0,20.0,hypo,10.85,27.1,2.20,7.760,0.421,,,GC2636,Hypo,22.2,985.3,234,11.1,8.0,,,,,,,0.324,18.7,25.4,0.005,0.08,4.23,0.01,0.0081,0.81,0.895,421,1.5,0.11,,,,,,,,
Wawasee,Open,17178WAW2,6/27/2017,10:42,S,S,21.5,11.0,20.0,hypo,12.95,2.1,0.23,8.280,0.425,,,GC3283,Hypo,36.5,1020.1,91.4,5.9,0.5,,,,,,,0.511,18.3,22.3,0.005,0.09,8.06,0.002,0.0232,1.411,1.506,429,2.7,0.1,,,,,,,,
Yellow Creek,Open,13191YEL2,7/10/2013,10:20,O,O,21.7,2.6,20.0,hypo,7.39,2.80,0.33,7.500,0.454,,,GC1391,Hypo,29.2,980.2,263.8,6.3,4.8,,,,,,,1.293,18.1,34.3,0.230,0.090,2.43,0.2186,0.313,3.080,3.400,462,1.500,0.13,,,,,,,,
Yellow Creek,Open,17212YEL2,7/31/2017,14:50,S,S,20.4,1.8,20.0,hypo,7.37,5.0,0.68,7.500,0.474,,,GC3412,Hypo,33.1,1021.9,78.6384,1.6,0.6,,,,,,,1.938,16.5,24.4,0.005,0.1,2.92,0.239,0.306,1.27,1.375,502,8.4251,,,,,,,,,
Yellow Creek,Open,18169YEL2,6/18/2018,13:41,S,S,23.0,2.6,20.0,hypo,6.71,2.7,0.35,7.550,0.426,,,GC3729,Hypo,,,,,,,,,,,,1.408,15.3,21.8,0.01,0.11,1.5,0.119,0.226,2.609,2.729,455,12.6,,,,,,,,,
Wawasee,Open,21187WAW2,7/6/2021,12:05,S,S,22.2,5.6,20.0,hypo,12.6,3.5,0.37,7.48,0.412,,,GC5659,Hypo,,,,,,,,,,,,0.0453,16.3,16.5,0.28,0.13,,0.0005,0.0149,0.473,0.883,416,4.1753,,"AD 8/25/21: NO2 result of 0.28 higher than the 99th, but other results don't offer enough support for it as real. Deemed an outlier; removed.",,,,,,,
Wawasee,Open,14177WAW2,6/26/2014,10:00,C/S,C/S,,6.1,20.0,hypo,,,,,,,,GC1763,Hypo,24.2,984.2,,2.3,2.7,,,,,,,0.369,17.9,24.1,0.010,0.130,5.96,0.0037,0.0005,1.000,1.140,,1.181,0.08,"Lab send conductivity reading of 4219. This can't be right, as it is over 3,000 more than any previous conductivity reading. Missing readings. Boat must have moved before they could be taken.",,,,,,,
Yellow Creek,Open,15173YEL2,6/22/2015,13:00,O,O,21.9,6.4,20.0,hypo,7.11,3.00,0.42,7.470,0.479,,,GC2233,Hypo,30.7,986.3,272.0,2.3,0.1,S/SW,,,,,,0.726,15.8,30.3,0.110,0.130,2.22,0.1660,0.275,1.807,2.047,472,3.783,0.11,,,,,,,,
Yellow Creek,Open,19168YEL2,6/17/2019,13:10,O,O,21.9,3.0,20.0,hypo,7.20,1.1,0.12,7.560,0.447,,,GC4568,Hypo,,,,,,,,,,,,1.004,16.5,20.5,0.41,0.15,2.22,0.215,0.328,2.26,2.820,468,2,,,,,,,1V,,
Yellow Creek,Open,17159YEL2,6/8/2017,10:10,S,S,21.8,4.5,20.0,hypo,7.06,2.4,0.35,7.330,0.467,,,GC3204,Hypo,28.1,1017.4,116.1288,2.4,0.7,,,,,,,1.066,16.7,27.6,0.18,0.17,1.57,0.137,0.204,2.613,2.963,488,3.4,0.1,,,,,,,,
Wawasee,Open,17157WAW2,6/6/2017,11:17,S,S,23.8,13.0,20.0,hypo,12.73,26.8,2.91,7.700,0.412,,,GC3190,Hypo,22.8,1015.0,134.1,9.8,3.0,,,,,,,0.257,18.3,24.3,0.02,0.18,6.34,0.009,0.014,0.587,0.787,427,4.8,0.1,,,,,,,,
Yellow Creek,Open,16235YEL2,8/22/2016,14:00,S,S,21.8,4.1,20.0,hypo,7.67,1.4,0.22,9.060,0.476,,,GC2986,Hypo,25.4,990.9,276,0.2,0.1,,,,,,,2.358,16.9,24.6,0.005,0.23,3.11,0.334,0.4359,3.082,3.317,499,11.503,0.14,,,,,,,,
Yellow Creek,Open,18176YEL2,6/25/2018,13:40,S,S,21.5,2.9,20.0,hypo,6.75,2.2,0.27,8.020,0.443,,,GC3762,Hypo,,,,,,,,,,,,0.428,14.8,19.8,0.005,0.28,1.1,0.007,0.098,1.177,1.462,410,6,,,,,,,,,
Dewart,Open,11167DEW2,6/16/2011,8:40,"R, O","R, O",20,7.6,20.0,hypo,12.10,0.50,0.06,7.700,,,,GC0034,Hypo,,,,,,,,,,,,0.035,14.9,12.5,0.005,0.310,4.53,0.0171,0.037,0.599,0.914,380,1.500,0.09,"Was windy, went sideways. ",,,,,,,
Yellow Creek,Open,15159YEL2,6/8/2015,12:31,R,O,21.2,3.7,20.0,hypo,6.94,3.50,0.48,5.510,0.464,,,GC2123,Hypo,22.5,978.2,340.0,15.7,4.7,W/SW,,,,,,0.361,16.1,31.7,0.240,0.320,2.37,0.1460,0.236,1.490,2.050,470,5.000,0.09,,,,,,,,
Winona,Open,19210WIN2,7/29/2019,16:19,S,R,22.5,2.5,20.0,hypo,8.00,3.6,0.44,8.160,0.573,,,GC4755,Hypo,,,,,,,,,,,,0.987,27.7,28.4,0.06,0.37,6.43,0.204,0.3046,1.762,2.192,604,4.7,,,,,,,,,
Winona,open,21186WIN2,7/5/2021,12:17,S,S,23,2.6,20.0,hypo,7.9,1.4,0.17,7.52,0.614,,,GC5653,Hypo,,,,,,,,,,,,0.8387,34.8,35.2,0.005,0.47,,0.1938,0.2713,1.358,1.833,616,1.2804,,,,,,,,,
Yellow Creek,Open,18162YEL2,6/11/2018,13:30,R,R,21.7,3.4,20.0,hypo,6.70,1.8,0.22,7.830,0.427,,,GC3689,Hypo,,,,,,,,,,,,0.941,14.8,20,0.04,0.48,1.3,0.067,0.159,2.393,2.913,,2.5493,,COND error value -9,,,,,,,
Winona,Open,12185WIN2,7/3/2012,14:20,C/S,C/S,22.0,2.3,20.0,hypo,6.90,1.40,0.18,,,,,GC733,Hypo,,,,,,,,,,,,0.400,26.4,41.3,0.100,0.500,5.41,0.1108,0.186,1.101,1.701,562,1.500,0.16,,,,,,,,
Winona,Open,14202WIN2,7/21/2014,14:30,C/S,C/S,21.0,3.0,20.0,hypo,8.10,1.80,0.21,7.630,,,,GC1791,Hypo,31.8,988.4,,0.0,0.0,,,,,,,0.376,26.0,50.6,0.120,0.620,6.09,0.1505,0.238,1.317,2.057,,12.987,0.10,Lab error value of -9 for conductivity.,,,,,,,
Yellow Creek,Open,15152YEL2,6/1/2015,12:30,R,O,21.0,4.4,20.0,hypo,6.90,3.60,0.26,5.160,0.456,,,GC2161,Hypo,18.2,992.7,282.0,7.0,5.1,,,,,,,0.457,14.5,33.9,0.060,0.710,2.08,0.1370,0.299,1.837,2.607,468,25.640,0.07,,,,,,,,
Winona,Open,19189WIN2,7/8/2019,16:02,S,S,22.3,3.5,20.0,hypo,8.0,2.6,0.30,7.810,0.561,,,GC4651,HYPO,,,,,,,,,,,,0.616,29.5,31.6,0.01,0.76,5.65,0.176,0.2066,1.457,2.227,595,2.6936,,,,,,,,,
Yellow Creek,Open,20153YEL2,6/1/2020,14:00,S,O,21.9,2.5,20.0,hypo,7.0,3.0,0.33,7.450,0.427,,,GC5035,Hypo,,,,,,,,,,,,0.4894,16.966,28.219,0.117,0.819,2.3748,0.062,0.297,1.417,2.353,,0.5,,,,,,,,,
Winona,Open,19011WIN2,1/11/2019,14:50,O,O,23.7,8.0,20.0,hypo,2.65,106.1,14.54,8.240,0.480,,,GC4367,Hypo,,,,,,,,,,,,0.032,29.5,34.6,0.01,0.88,5.07,0.016,0.04,0.674,1.564,584,2.1367,,,,,,,,,
